experiment_mode,scenario_id,scenario_name,round,team_name,strategy_archetype,operating_archetype,demand,actual_demand,forecast,planned_production,actual_production,units_sold,lost_sales,inventory,backlog,revenue,cost,profit,cash,debt,service_level,forecast_error,forecast_wape,defects,warranty_cost,capacity_used,effective_capacity,raw_material_inventory_end,innovation_investment,npd_investment,launched_products,retired_products,launch_events,interest_expense,working_capital_requirement,liquidity_stress,reputation,notes
calibrated,12,Warranty Sensitive,8,Team 01,Cash conservative,Premium Quality,307.58,307.58,93,125,107,105,202,0,6,18645.6,12471.59,6174.01,87283.05,0.0,0.3348,214.58,0.6976,0.0055,25.82,40.68,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 69.76% against realized demand. Lost 202 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,12,Warranty Sensitive,8,Team 02,Balanced S&OP,Sponsorship Growth,449.76,449.76,289,289,289,315,133,24,35,42762.0,36021.13,6740.87,57778.04,8000.0,0.6498,160.76,0.3574,0.0292,418.4,67.21,430,200,2500.0,2500.0,0,0,,176.0,12486.5,FALSE,4.77,"Portfolio forecast WAPE was 35.74% against realized demand. Lost 133 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,12,Warranty Sensitive,8,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,1758.0,-1758.0,116102.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400,290,750.0,750.0,0,0,,0.0,14952.4,FALSE,65.72,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,12,Warranty Sensitive,8,Team 04,Innovation leap,Low-Cost Volume,215.97,215.97,86,84,84,80,135,0,9,10248.0,9731.39,516.61,48104.31,56000.0,0.3556,129.97,0.6018,0.0475,170.83,15.79,532,242,0.0,0.0,0,0,,1232.0,17022.46,TRUE,0.0,"Portfolio forecast WAPE was 60.18% against realized demand. Lost 135 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,8,Team 05,Aggressive growth,Community / Club,425.21,425.21,352,298,298,335,89,183,63,40047.36,42054.94,-2007.58,35330.51,80000.0,0.6862,73.21,0.189,0.0291,441.54,49.92,597,622,4000.0,4000.0,0,0,,1760.0,51280.29,TRUE,0.0,"Portfolio forecast WAPE was 18.90% against realized demand. Lost 89 sales units across the portfolio. Carried 63 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,8,Team 06,Low-cost volume,Premium Quality,320.5,320.5,243,225,225,245,75,0,49,37144.8,32023.02,5121.78,51001.9,28000.0,0.6631,77.5,0.2418,0.0133,149.24,49.78,452,343,1500.0,1500.0,0,0,,616.0,18777.5,TRUE,6.46,"Portfolio forecast WAPE was 24.18% against realized demand. Lost 75 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,9,Team 01,Cash conservative,Premium Quality,318.27,318.27,93,125,102,100,217,0,6,17733.72,12371.0,5362.72,92645.77,0.0,0.3084,225.27,0.7078,0.0055,24.62,38.78,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 70.78% against realized demand. Lost 217 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,12,Warranty Sensitive,9,Team 02,Balanced S&OP,Sponsorship Growth,454.22,454.22,289,289,289,302,150,0,35,41410.0,36527.18,4882.82,63660.86,9000.0,0.6173,165.22,0.3637,0.0292,399.64,65.24,443,223,2500.0,2500.0,0,0,,198.0,11344.86,FALSE,0.0,"Portfolio forecast WAPE was 36.37% against realized demand. Lost 150 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,12,Warranty Sensitive,9,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,1758.0,-1758.0,114344.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,414,290,750.0,750.0,0,0,,0.0,15251.1,FALSE,71.99,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,12,Warranty Sensitive,9,Team 04,Innovation leap,Low-Cost Volume,242.19,242.19,86,84,84,80,162,0,9,10248.0,18992.87,-8744.87,46359.44,63000.0,0.3185,156.19,0.6449,0.0435,156.43,15.41,545,238,9000.0,9000.0,0,0,,1386.0,18098.92,TRUE,0.0,"Portfolio forecast WAPE was 64.49% against realized demand. Lost 162 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,9,Team 05,Aggressive growth,Community / Club,538.97,538.97,352,298,298,344,131,126,63,41030.4,38762.12,2268.28,47598.79,90000.0,0.6383,186.97,0.3469,0.0329,503.63,47.08,633,711,0,0,1,1,"Launched Team 05 NextGen into slot C, replacing Club Spin",1980.0,51591.87,TRUE,0.0,"Launched Team 05 NextGen into slot C, replacing Club Spin Portfolio forecast WAPE was 34.69% against realized demand. Lost 131 sales units across the portfolio. Carried 63 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,9,Team 06,Low-cost volume,Premium Quality,326.34,326.34,243,225,225,221,104,0,49,33850.08,32731.06,1119.02,55620.92,31500.0,0.5888,83.34,0.2554,0.0133,131.88,47.37,475,408,1500.0,1500.0,0,0,,693.0,22411.8,TRUE,0.0,"Portfolio forecast WAPE was 25.54% against realized demand. Lost 104 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,10,Team 01,Cash conservative,Premium Quality,349.31,349.31,93,125,102,100,248,0,6,17733.72,12586.22,5147.5,97793.27,0.0,0.2814,256.31,0.7338,0.0055,24.62,38.78,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 73.38% against realized demand. Lost 248 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,12,Warranty Sensitive,10,Team 02,Balanced S&OP,Sponsorship Growth,493.52,493.52,289,289,289,278,214,0,35,38914.0,37160.03,1753.97,66414.83,10000.0,0.526,204.52,0.4144,0.0292,365.01,63.38,456,246,2500.0,2500.0,0,0,,220.0,12742.2,TRUE,0.0,"Portfolio forecast WAPE was 41.44% against realized demand. Lost 214 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,10,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,1758.0,-1758.0,112586.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,428,290,750.0,750.0,0,0,,0.0,15552.7,FALSE,78.26,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,12,Warranty Sensitive,10,Team 04,Innovation leap,Low-Cost Volume,262.16,262.16,86,84,84,79,174,0,9,10119.9,10318.2,-198.3,53161.14,70000.0,0.3013,176.16,0.672,0.0575,204.24,15.05,558,234,0,0,1,1,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen",1540.0,19172.04,TRUE,0.0,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen Portfolio forecast WAPE was 67.20% against realized demand. Lost 174 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,10,Team 05,Aggressive growth,Community / Club,575.54,575.54,360,305,305,363,209,57,65,43157.76,40030.73,3127.03,60725.82,100000.0,0.5685,215.54,0.3745,0.0304,498.29,45.59,669,793,0.0,0.0,0,0,,2200.0,50436.36,TRUE,0.0,"Portfolio forecast WAPE was 37.45% against realized demand. Lost 209 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,10,Team 06,Low-cost volume,Premium Quality,353.49,353.49,243,225,225,221,132,0,49,33850.08,33433.28,416.8,59537.72,35000.0,0.5491,110.49,0.3126,0.0133,131.88,45.18,498,462,1500.0,1500.0,0,0,,770.0,25670.4,TRUE,0.0,"Portfolio forecast WAPE was 31.26% against realized demand. Lost 132 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,11,Team 01,Cash conservative,Premium Quality,351.7,351.7,93,125,102,100,251,0,6,17733.72,12800.42,4933.3,102726.57,0.0,0.2796,258.7,0.7356,0.0055,24.62,38.78,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 73.56% against realized demand. Lost 251 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,12,Warranty Sensitive,11,Team 02,Balanced S&OP,Sponsorship Growth,497.34,497.34,289,289,289,278,218,0,35,38914.0,37827.83,1086.17,68501.0,11000.0,0.5222,208.34,0.4189,0.0292,365.01,61.62,469,269,2500.0,2500.0,0,0,,242.0,14180.02,TRUE,0.0,"Portfolio forecast WAPE was 41.89% against realized demand. Lost 218 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,11,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,1758.0,-1758.0,110828.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,442,290,750.0,750.0,0,0,,0.0,15851.4,FALSE,84.53,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,12,Warranty Sensitive,11,Team 04,Innovation leap,Low-Cost Volume,249.48,249.48,86,84,84,80,169,0,9,10248.0,10560.67,-312.67,59848.47,77000.0,0.3095,163.48,0.6553,0.0475,170.83,14.71,571,230,0.0,0.0,0,0,,1694.0,20237.1,TRUE,0.0,"Portfolio forecast WAPE was 65.53% against realized demand. Lost 169 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,11,Team 05,Aggressive growth,Community / Club,603.54,603.54,360,305,305,332,270,19,65,39200.64,44734.34,-5533.7,65192.12,110000.0,0.4966,243.54,0.4035,0.0293,444.42,43.26,705,875,4000.0,4000.0,0,0,,2420.0,52140.68,TRUE,0.0,"Portfolio forecast WAPE was 40.35% against realized demand. Lost 270 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,11,Team 06,Low-cost volume,Premium Quality,355.94,355.94,243,225,225,221,133,0,49,33850.08,34139.36,-289.28,62748.44,38500.0,0.5458,112.94,0.3173,0.0133,131.88,43.19,521,516,1500.0,1500.0,0,0,,847.0,29025.96,TRUE,0.0,"Portfolio forecast WAPE was 31.73% against realized demand. Lost 133 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,12,Team 01,Cash conservative,Premium Quality,346.85,346.85,93,125,102,100,246,0,6,17733.72,13015.64,4718.08,107444.65,0.0,0.2834,253.85,0.7319,0.0055,24.62,38.78,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 73.19% against realized demand. Lost 246 sales units across the portfolio. Carried 6 backlog units into next round.
calibrated,12,Warranty Sensitive,12,Team 02,Balanced S&OP,Sponsorship Growth,490.52,490.52,289,289,289,278,211,0,35,38914.0,38495.63,418.37,69919.37,12000.0,0.529,201.52,0.4108,0.0292,365.01,59.96,482,292,2500.0,2500.0,0,0,,264.0,15658.32,TRUE,0.0,"Portfolio forecast WAPE was 41.08% against realized demand. Lost 211 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,12,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,1758.0,-1758.0,109070.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,456,290,750.0,750.0,0,0,,0.0,16153.0,FALSE,90.8,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,12,Warranty Sensitive,12,Team 04,Innovation leap,Low-Cost Volume,267.29,267.29,86,84,84,80,187,0,9,10248.0,19822.95,-9574.95,57273.52,84000.0,0.2896,181.29,0.6783,0.0435,156.43,14.38,584,226,9000.0,9000.0,0,0,,1848.0,21298.74,TRUE,0.0,"Portfolio forecast WAPE was 67.83% against realized demand. Lost 187 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,12,Team 05,Aggressive growth,Community / Club,589.44,589.44,360,305,305,312,220,0,65,37200.0,41643.55,-4443.55,70748.57,120000.0,0.5205,229.44,0.3893,0.0331,464.5,41.16,741,966,0,0,1,1,"Launched Team 05 NextGen into slot C, replacing Team 05 NextGen",2640.0,56041.08,TRUE,0.0,"Launched Team 05 NextGen into slot C, replacing Team 05 NextGen Portfolio forecast WAPE was 38.93% against realized demand. Lost 220 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,12,Warranty Sensitive,12,Team 06,Low-cost volume,Premium Quality,350.89,350.89,243,225,225,221,129,0,49,33850.08,34841.58,-991.5,65256.94,42000.0,0.5527,107.89,0.3075,0.0133,131.88,41.36,544,570,1500.0,1500.0,0,0,,924.0,32468.7,TRUE,0.0,"Portfolio forecast WAPE was 30.75% against realized demand. Lost 129 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,13,Price War,1,Team 01,Cash conservative,Premium Quality,280.58,280.58,74,116,116,114,162,0,4,20232.72,8927.4,11305.32,36889.32,0.0,0.4063,206.58,0.7363,0.005,25.65,44.11,263,144,750.0,750.0,0,0,,0.0,4325.76,FALSE,52.11,Portfolio forecast WAPE was 73.63% against realized demand. Lost 162 sales units across the portfolio. Carried 4 backlog units into next round.
calibrated,13,Price War,1,Team 02,Balanced S&OP,Sponsorship Growth,449.82,449.82,315,315,315,305,106,0,38,42660.0,26219.01,16440.99,46624.99,1000.0,0.678,134.82,0.2997,0.0262,360.11,92.92,339,5,2500.0,2500.0,0,0,,22.0,290.05,FALSE,54.92,"Portfolio forecast WAPE was 29.97% against realized demand. Lost 106 sales units across the portfolio. Carried 38 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,13,Price War,1,Team 03,Premium quality,Engineering Challenger,281.16,281.16,180,184,184,182,84,0,14,32387.04,18327.26,14059.78,41203.78,0.0,0.6473,101.16,0.3598,0.005,40.95,60.93,302,106,3000.0,3000.0,0,0,,0.0,3436.52,FALSE,51.88,Portfolio forecast WAPE was 35.98% against realized demand. Lost 84 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,13,Price War,1,Team 04,Innovation leap,Low-Cost Volume,463.89,463.89,355,348,348,332,95,0,36,34912.5,29332.63,5579.87,41811.87,7000.0,0.7157,108.89,0.255,0.0436,651.45,78.91,441,72,9000.0,9000.0,0,0,,154.0,2685.12,FALSE,40.26,"Portfolio forecast WAPE was 25.50% against realized demand. Lost 95 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing."
calibrated,13,Price War,1,Team 05,Aggressive growth,Community / Club,477.0,477.0,383,325,300,292,115,0,69,35130.24,28338.45,6791.79,39831.79,10000.0,0.6122,94.0,0.2251,0.0236,310.52,86.96,345,0,4000.0,4000.0,0,0,,220.0,1500.0,FALSE,51.7,"Portfolio forecast WAPE was 22.51% against realized demand. Lost 115 sales units across the portfolio. Carried 69 backlog units into next round. Used $10,000.00 of planned borrowing."
calibrated,13,Price War,1,Team 06,Low-cost volume,Premium Quality,286.55,286.55,239,232,232,229,9,0,48,37836.6,18785.69,19050.91,44634.91,0.0,0.7992,47.55,0.1659,0.0085,88.12,79.73,291,28,500.0,500.0,0,0,,0.0,758.52,FALSE,65.19,Portfolio forecast WAPE was 16.59% against realized demand. Lost 9 sales units across the portfolio. Carried 48 backlog units into next round.
calibrated,13,Price War,2,Team 01,Cash conservative,Premium Quality,293.07,293.07,74,116,116,114,178,0,4,20232.72,9108.1,11124.62,48013.94,0.0,0.3837,219.07,0.7475,0.005,25.65,44.11,263,123,750.0,750.0,0,0,,0.0,3810.54,FALSE,37.54,Portfolio forecast WAPE was 74.75% against realized demand. Lost 178 sales units across the portfolio. Carried 4 backlog units into next round.
calibrated,13,Price War,2,Team 02,Balanced S&OP,Sponsorship Growth,451.34,451.34,315,315,315,306,144,0,38,42806.0,26907.78,15898.22,63523.21,2000.0,0.6253,136.34,0.3021,0.024,330.58,89.49,352,30,2500.0,2500.0,0,0,,44.0,1166.4,FALSE,46.4,"Portfolio forecast WAPE was 30.21% against realized demand. Lost 144 sales units across the portfolio. Carried 38 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,13,Price War,2,Team 03,Premium quality,Engineering Challenger,300.39,300.39,180,184,184,182,118,0,14,32387.04,18720.01,13667.03,54870.81,0.0,0.5789,120.39,0.4008,0.005,40.95,58.23,316,106,3000.0,3000.0,0,0,,0.0,3544.64,FALSE,43.55,Portfolio forecast WAPE was 40.08% against realized demand. Lost 118 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,13,Price War,2,Team 04,Innovation leap,Low-Cost Volume,488.92,488.92,355,348,348,332,155,0,36,34912.5,29969.31,4943.19,53755.06,14000.0,0.6325,133.92,0.2796,0.0426,637.05,76.65,454,55,9000.0,9000.0,0,0,,308.0,3388.1,TRUE,29.25,"Portfolio forecast WAPE was 27.96% against realized demand. Lost 155 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,13,Price War,2,Team 05,Aggressive growth,Community / Club,480.92,480.92,383,325,325,317,163,0,69,38119.68,30164.97,7954.71,57786.5,20000.0,0.5764,97.92,0.2519,0.0218,311.16,85.3,381,97,4000.0,4000.0,0,0,,440.0,5324.12,TRUE,41.56,"Portfolio forecast WAPE was 25.19% against realized demand. Lost 163 sales units across the portfolio. Carried 69 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,13,Price War,2,Team 06,Low-cost volume,Premium Quality,287.35,287.35,239,232,28,26,260,0,48,4286.4,9929.49,-5643.09,38991.82,0.0,0.0775,48.35,0.1683,0.0066,7.81,9.46,296,0,500.0,500.0,0,0,,0.0,0.0,FALSE,42.17,Portfolio forecast WAPE was 16.83% against realized demand. Lost 260 sales units across the portfolio. Carried 48 backlog units into next round.
calibrated,13,Price War,3,Team 01,Cash conservative,Premium Quality,289.74,289.74,74,116,116,114,175,0,4,20232.72,9288.19,10944.53,58958.47,0.0,0.3881,215.74,0.7446,0.005,25.65,44.11,263,102,750.0,750.0,0,0,,0.0,3255.84,FALSE,23.09,Portfolio forecast WAPE was 74.46% against realized demand. Lost 175 sales units across the portfolio. Carried 4 backlog units into next round.
calibrated,13,Price War,3,Team 02,Balanced S&OP,Sponsorship Growth,468.15,468.15,315,315,315,306,161,0,38,42806.0,27621.74,15184.26,79707.47,3000.0,0.6046,153.15,0.3271,0.0235,323.2,86.3,365,55,2500.0,2500.0,0,0,,66.0,2086.8,FALSE,37.27,"Portfolio forecast WAPE was 32.71% against realized demand. Lost 161 sales units across the portfolio. Carried 38 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,13,Price War,3,Team 03,Premium quality,Engineering Challenger,304.22,304.22,180,184,184,182,121,0,14,32387.04,19112.76,13274.28,68145.09,0.0,0.5719,124.22,0.4083,0.005,40.95,55.76,330,106,3000.0,3000.0,0,0,,0.0,3651.7,FALSE,35.05,Portfolio forecast WAPE was 40.83% against realized demand. Lost 121 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,13,Price War,3,Team 04,Innovation leap,Low-Cost Volume,502.28,502.28,355,348,348,333,167,0,36,35005.95,30610.22,4395.73,65150.79,21000.0,0.6186,147.28,0.2932,0.0418,626.89,74.52,467,38,9000.0,9000.0,0,0,,462.0,4066.94,TRUE,17.89,"Portfolio forecast WAPE was 29.32% against realized demand. Lost 167 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
